segment_id,n_pixels,centroid_row,centroid_col,centroid_x,centroid_y,mean_B2,mean_B3,mean_B4,mean_B8,mean_NDVI,mean_B11,mean_NDBI
4704,1215,1898.5219,3920.6248,209876.25,3362294.75,626.70044,815.80493,881.758,2137.8716,0.43197265,1834.9719,-0.070269376
4705,1251,1899.1599,3953.9824,210209.828125,3362288.5,634.92004,794.10394,846.3541,1986.9984,0.41439024,1835.5477,-0.030829566
4706,1248,1897.4415,4261.2534,213282.53125,3362305.5,387.60257,546.5144,555.7692,2128.6602,0.609283,1840.8473,-0.059142802
4707,1187,1897.9368,1841.8737,189088.734375,3362300.75,186.25273,316.15417,192.68913,2504.9226,0.8561103,1799.1185,-0.1592973
4708,1329,1899.1144,3118.7532,201857.53125,3362288.75,346.46463,510.14673,419.5775,2254.9707,0.6912133,1821.141,-0.099776
4709,1390,1899.7245,3243.2058,203102.0625,3362282.75,237.3,362.1687,231.53813,2210.3398,0.8088037,1823.2878,-0.090327375
4710,1089,1896.2231,5358.9956,224259.953125,3362317.75,402.20386,549.75806,591.8246,2084.7236,0.56271535,1859.7844,-0.050621264
4711,1067,1899.2793,4329.4443,213964.4375,3362287.25,397.46484,527.3758,484.2212,1888.3711,0.5828349,1842.0245,0.010211903
4712,1316,1901.4498,1713.4362,187804.359375,3362265.5,195.25684,321.52545,201.89362,2431.1726,0.8454994,1796.9054,-0.14551409
4713,1210,1900.7083,2378.229,194452.28125,3362273.0,745.6624,987.53143,1145.7914,2174.4612,0.31855214,1808.3698,-0.08334783
4714,1326,1897.6403,4820.3237,218873.234375,3362303.5,576.05505,761.8054,804.0483,2190.3628,0.46307403,1850.492,-0.07146233
4715,1484,1902.2548,2649.5269,197165.265625,3362257.5,648.1051,871.1766,949.7187,2137.975,0.38426116,1813.0494,-0.07397807
4716,1487,1904.7122,2896.6719,199636.71875,3362233.0,498.77438,733.0414,784.41394,2278.7026,0.5109371,1817.3132,-0.10196702
4717,1161,1899.5848,5326.832,223938.3125,3362284.25,389.74075,543.9156,542.2291,2292.336,0.6220873,1859.2311,-0.08235033
4718,1340,1903.4836,1382.4575,184494.578125,3362245.25,197.43283,321.3955,218.29477,2165.1545,0.81511724,1791.1989,-0.08737747
4719,1426,1901.65,2725.6858,197926.859375,3362263.5,824.9169,977.0077,1099.9573,1738.9236,0.22616626,1814.3627,0.030240929
4720,1312,1903.8491,4708.224,217752.25,3362241.5,543.2515,677.6014,701.1494,1955.4946,0.48506808,1848.5608,0.00031693096
4721,1334,1904.1282,1525.4033,185924.03125,3362238.75,183.24438,315.13568,202.26987,2238.629,0.8333172,1793.6642,-0.103196226
4722,1155,1902.7186,2000.7394,190677.390625,3362252.75,250.1329,396.8632,312.51385,2250.2437,0.7595908,1801.8606,-0.103216745
4723,1258,1905.4674,4296.7466,213637.46875,3362225.25,417.20987,548.91095,538.0119,1825.8832,0.5470035,1841.4633,0.016648548
4724,1158,1904.0104,4362.071,214290.703125,3362240.0,913.69214,1022.23315,1107.9154,1963.1641,0.28745976,1842.5895,-0.011783987
4725,1064,1902.3046,4448.703,215157.03125,3362257.0,371.1955,492.5954,437.22696,2027.9304,0.63479453,1844.0831,-0.02776485
4726,1337,1906.3994,1675.8481,187428.484375,3362216.0,192.27,320.8807,194.56882,2468.6897,0.8515824,1796.2596,-0.15342033
4727,1308,1906.7661,3051.9954,201189.953125,3362212.25,693.3196,899.3341,962.7355,2202.9136,0.40018806,1819.9932,-0.08798385
4728,1231,1905.5256,3505.295,205722.953125,3362224.75,562.85864,715.9748,708.684,2019.5988,0.5012994,1827.8112,-0.043110088
4729,1168,1904.3074,3745.8887,208128.890625,3362237.0,407.60275,568.9435,535.5959,2071.4973,0.6094782,1831.9606,-0.05428264
4730,1130,1905.3867,4025.8813,210928.8125,3362226.25,670.74603,854.108,889.8558,2180.023,0.42262912,1836.7908,-0.07232269
4731,1304,1907.0836,1752.6472,188196.46875,3362209.25,196.87692,321.40106,209.0556,2362.9585,0.83684266,1797.5844,-0.13360135
4732,1221,1901.5266,2318.2227,193852.21875,3362264.75,564.4267,813.0209,892.33417,2400.0247,0.45237872,1807.3353,-0.13275799
4733,1366,1911.1106,3276.738,203437.375,3362169.0,231.2134,348.0388,232.03477,2077.934,0.7971389,1823.8715,-0.057850398
4734,1321,1905.9364,3572.735,206397.34375,3362220.75,218.65102,355.65405,227.33687,2279.573,0.8182755,1828.9746,-0.10718128
4735,1496,1910.6196,3610.5723,206775.71875,3362173.75,349.43515,506.59894,462.4211,2085.3857,0.6585164,1829.6294,-0.060289327
4736,1378,1909.9202,3991.7808,210587.8125,3362180.75,524.4231,691.5617,726.4129,1931.8687,0.47454432,1836.2046,-0.020159496
4737,1268,1906.25,4179.742,212467.421875,3362217.5,387.74133,551.6743,520.0205,2076.2366,0.604409,1839.4452,-0.044339467
4738,1354,1908.5983,4852.7886,219197.890625,3362194.0,746.24005,921.822,1014.4874,2082.147,0.35138753,1851.0569,-0.048115905
4739,1072,1904.8722,5170.7593,222377.59375,3362231.25,707.1287,865.21454,933.44965,1837.3032,0.34446174,1856.5408,0.014018564
4740,1256,1905.9514,2063.7205,191307.203125,3362220.5,262.79736,412.61584,309.4379,2468.0327,0.78747815,1802.9484,-0.14851497
4741,1332,1903.9235,3403.7793,204707.796875,3362240.75,232.20158,355.9332,225.6723,2284.4768,0.8186387,1826.0593,-0.10722112
4742,1325,1908.3887,3885.4407,209524.40625,3362196.0,434.83774,606.68756,571.38416,2205.5825,0.5978217,1834.3696,-0.0762898
4743,1444,1909.1163,2606.9307,196739.3125,3362188.75,767.0249,970.60144,1097.5125,2059.295,0.3091812,1812.3181,-0.053269286
4744,1337,1910.8429,3312.8398,203798.40625,3362171.5,234.93118,350.5931,229.4181,2142.0374,0.80438215,1824.494,-0.07337347
4745,1669,1912.0684,4962.597,220295.96875,3362159.25,747.10364,882.88495,965.18756,1927.5321,0.33686972,1852.9528,-0.009145629
4746,1271,1906.8466,2241.5295,193085.296875,3362211.5,238.09126,374.16995,270.40677,2250.0295,0.7857392,1806.0153,-0.10160475
4747,1253,1907.3328,2279.0598,193460.59375,3362206.75,603.5419,850.5862,1007.36633,2306.2573,0.4147086,1806.6627,-0.11344956
4748,1132,1908.7517,5139.275,222062.75,3362192.5,273.82333,422.71335,375.88736,2187.6191,0.703278,1855.9993,-0.06553745
4749,1160,1907.8776,5264.17,223311.703125,3362201.25,358.3845,524.3625,444.2375,2755.7544,0.7201737,1858.1536,-0.16851953
4750,1308,1914.1881,2190.4756,192574.75,3362138.0,202.3834,326.3941,217.84404,2318.7444,0.8257576,1805.1383,-0.11692033
4751,1235,1909.528,4604.6055,216716.0625,3362184.75,694.93524,825.3822,861.14496,2031.6332,0.4144371,1846.7759,-0.036567092
4752,1152,1910.105,5233.204,223002.03125,3362179.0,446.411,631.69226,573.4036,2841.3035,0.6625115,1857.6204,-0.18404475
4753,1201,1909.4114,2530.2856,195972.859375,3362186.0,945.3639,1245.373,1379.5795,2044.1407,0.2054878,1810.9965,-0.03533354
4754,1083,1906.1256,4505.918,215729.1875,3362218.75,410.4746,540.53,544.76544,1988.8145,0.5762492,1845.0719,-0.023383712
4755,1123,1906.9465,4784.523,218515.234375,3362210.5,752.97687,888.4399,995.35706,1861.3054,0.31174833,1849.8784,0.0067938035
4756,1377,1914.0037,1487.6885,185546.890625,3362140.0,194.09222,327.86203,214.1496,2267.1997,0.8264818,1793.0187,-0.11161259
4757,1099,1909.6442,1937.5577,190045.578125,3362183.5,199.69382,332.66696,212.54459,2478.944,0.84058887,1800.7744,-0.15374632
4758,1483,1912.7134,2965.4458,200324.453125,3362152.75,221.78827,345.16992,220.87761,2047.593,0.80313736,1818.5032,-0.05149989
4759,1441,1912.2117,3361.8015,204288.015625,3362158.0,230.38618,352.22208,231.2311,1983.1906,0.78794116,1825.3392,-0.033414226
4760,1149,1913.2002,4392.498,214594.984375,3362148.0,860.2942,963.93036,1069.9583,1772.141,0.25292414,1843.1185,0.028502977
4761,1144,1912.945,2440.4055,195074.0625,3362150.5,648.7111,903.2959,1014.5153,2321.1907,0.40174598,1809.448,-0.11775217
4762,1044,1911.7079,2495.98,195629.796875,3362163.0,819.7567,1122.0,1213.7126,2269.5264,0.30995494,1810.4059,-0.09933547
4763,998,1912.8267,5419.7476,224867.46875,3362151.75,266.57416,428.38077,381.58215,2214.7153,0.704822,1860.8398,-0.07857664
4764,1258,1915.3998,4061.5334,211285.34375,3362126.0,446.22256,630.5207,618.96344,2445.523,0.6024173,1837.4104,-0.13549688
4765,1338,1915.9723,1595.0388,186620.390625,3362120.25,192.02466,319.64575,199.5284,2373.8572,0.8439812,1794.8708,-0.13380887
4766,1233,1916.6797,2099.5603,191665.609375,3362113.25,192.17397,325.30453,196.55556,2419.3142,0.8490004,1803.5717,-0.14195396
4767,1251,1919.2399,3091.4788,201584.78125,3362087.5,633.6243,884.7386,1003.55634,2311.16,0.41410652,1820.68,-0.11449364
4768,1128,1916.8538,3777.2483,208442.484375,3362111.5,312.62854,449.5337,393.6844,2071.9893,0.67986035,1832.5073,-0.046072293
4769,1129,1916.1967,3807.4897,208744.90625,3362118.0,557.5173,704.15765,757.2383,2050.3508,0.48911473,1833.0286,-0.0488409
4770,1360,1922.0985,3147.178,202141.78125,3362059.0,290.8401,433.13455,356.77795,2034.8331,0.7229064,1821.6421,-0.050051294
4771,1228,1915.7866,3679.7493,207467.5,3362122.25,215.52199,336.26874,214.50652,2283.2996,0.8278636,1830.8251,-0.10869268
4772,1368,1920.4086,5037.1987,221041.984375,3362076.0,649.2778,796.4459,858.4627,2002.4839,0.41228613,1854.2434,-0.027873058
4773,1173,1919.6104,5073.0776,221400.78125,3362084.0,541.07245,710.58997,749.7153,2069.653,0.483175,1854.862,-0.04251243
4774,1485,1922.528,2792.54,198595.40625,3362054.75,746.88214,1019.89966,1164.4435,2223.9893,0.324891,1815.5258,-0.09116626
4775,1483,1922.5421,4917.7803,219847.8125,3362054.5,768.8901,921.49426,1018.98987,1849.5685,0.29543167,1852.1842,0.011401207
4776,1253,1921.5842,1637.8308,187048.3125,3362064.25,196.74103,326.32242,198.32481,2579.388,0.8566767,1795.6116,-0.17722048
4777,1270,1920.8724,2131.0583,191980.578125,3362071.25,187.47244,314.41968,193.15276,2318.7566,0.84514385,1804.117,-0.120053634
4778,1322,1923.5991,2345.2625,194122.625,3362044.0,563.6524,815.6513,853.9864,2501.6123,0.4984149,1807.8123,-0.1524034
4779,1258,1917.38,2685.88,197528.796875,3362106.25,852.7242,1008.53656,1131.5262,1758.3287,0.21822073,1813.6837,0.022089822
4780,1190,1917.3252,4541.155,216081.546875,3362106.75,321.1025,482.2706,382.47394,2419.6865,0.7200113,1845.6847,-0.12042234
4781,1156,1922.449,1789.2656,188562.65625,3362055.5,191.52422,317.78287,200.86722,2416.6973,0.8462675,1798.2234,-0.14532891
4782,1490,1925.9315,2832.8826,198998.828125,3362020.75,607.8161,808.51105,855.3158,2185.0513,0.45090812,1816.2231,-0.08402937
4783,1282,1925.0249,4242.384,213093.84375,3362029.75,668.1568,834.37366,930.28864,2119.6177,0.40931332,1840.5343,-0.054784816
4784,1010,1919.9901,4421.914,214889.140625,3362080.0,527.06537,661.0089,642.0376,2017.6891,0.5231022,1843.629,-0.03306556
4785,1140,1921.9596,5110.2695,221772.6875,3362060.5,493.09738,658.2781,804.5684,2145.9536,0.4668327,1855.5048,-0.066350825
4786,1374,1923.8821,1450.3202,185173.203125,3362041.25,205.98108,336.5131,226.27365,2261.8325,0.81664723,1792.3793,-0.11114579
4787,1006,1919.8022,5387.671,224546.71875,3362082.0,375.22714,520.39514,499.20328,2267.9736,0.65594804,1860.2894,-0.08768031
4788,1248,1923.9752,1866.6057,189336.0625,3362040.25,205.97395,341.58655,222.66347,2520.8643,0.83994114,1799.5579,-0.1637188
4789,1553,1924.6272,3442.4893,205094.890625,3362033.75,214.61172,338.0998,204.74887,2317.293,0.83694303,1826.7367,-0.11546611
4790,1367,1925.5881,4096.1978,211631.96875,3362024.0,963.3577,1106.5588,1209.9144,1995.128,0.2517664,1838.013,-0.032680523
4791,1134,1922.6367,4475.7285,215427.28125,3362053.75,431.9806,553.2222,517.485,1833.1094,0.5535356,1844.5585,0.02046254
4792,1109,1921.6465,5298.0713,223650.71875,3362063.5,361.8936,506.9928,408.35754,2670.289,0.734592,1858.7445,-0.14709157
4793,1341,1924.5466,4143.586,212105.859375,3362034.5,514.56525,658.7785,678.88293,1955.2274,0.5131348,1838.83,-0.007119429
4794,1302,1925.3563,1557.5353,186245.359375,3362026.5,197.80338,333.43433,212.42589,2375.579,0.8346905,1794.2288,-0.13488838
4795,1259,1925.0985,1905.0668,189720.671875,3362029.0,192.27124,321.61676,200.48808,2545.678,0.8546118,1800.2217,-0.16965269
4796,1127,1923.9237,1968.1721,190351.71875,3362040.75,194.059,324.6535,208.73958,2399.8767,0.8399309,1801.3093,-0.1387393
4797,1287,1929.5952,3029.7412,200967.40625,3361984.0,676.5843,878.90985,905.749,2197.1196,0.42410877,1819.6201,-0.07867362
4798,1333,1925.8695,3538.3354,206053.359375,3362021.25,415.85522,591.06525,544.3916,2233.7007,0.650412,1828.3905,-0.093519524
4799,1268,1929.4882,1827.6632,188946.625,3361985.0,190.82649,319.3683,201.79298,2382.9124,0.8419042,1798.889,-0.13194512
4800,1277,1933.3453,2220.3235,192873.234375,3361946.5,189.0552,318.5411,200.20087,2302.2673,0.83852154,1805.6624,-0.11629862
4801,1189,1927.5475,2411.1875,194781.875,3362004.5,692.0601,933.9319,1074.0227,2242.7036,0.3555499,1808.9512,-0.09974377
4802,1441,1930.814,2753.3726,198203.71875,3361971.75,722.7259,903.71515,1023.4598,1989.413,0.32127884,1814.8541,-0.029612016
4803,1364,1931.283,3221.362,202883.625,3361967.25,229.19354,350.24927,219.97728,2209.7354,0.8177058,1822.9259,-0.091327615
4804,1145,1927.4952,4209.217,212762.171875,3362005.0,628.93536,810.6707,834.56683,2244.9502,0.48267215,1839.9634,-0.07479175
4805,1206,1925.456,4669.6353,217366.34375,3362025.5,468.14676,633.2015,616.728,2218.7927,0.5651038,1847.9048,-0.07116977
4806,1285,1926.8296,5001.782,220687.8125,3362011.75,771.5346,901.44824,981.7004,1897.8506,0.32866856,1853.6353,-0.0011206829
4807,1353,1929.6586,2034.3658,191013.65625,3361983.5,233.48744,376.50186,266.41797,2384.0156,0.7986804,1802.4537,-0.12868935
4808,1353,1932.7946,3181.3962,202483.96875,3361952.0,301.55582,443.2949,331.2162,2186.4585,0.7439854,1822.2373,-0.077967204
4809,1182,1932.0178,3857.1328,209241.328125,3361959.75,522.22,711.14465,714.96533,2271.6514,0.53475165,1833.8922,-0.09467283
4810,1142,1930.7759,4729.647,217966.46875,3361972.25,377.09018,512.8187,459.13486,2071.3284,0.6364264,1848.9424,-0.040499236
4811,1581,1933.2012,1284.5793,183515.796875,3361948.0,261.35547,393.15814,327.52942,2227.0063,0.7428262,1789.526,-0.09388709
4812,1112,1930.6915,4761.6484,218286.484375,3361973.0,536.83545,664.5072,667.53326,1940.7599,0.49505278,1849.4944,-0.01076551
4813,1438,1933.4868,1326.2538,183932.53125,3361945.25,206.92838,319.6196,225.8783,2141.486,0.8072701,1790.2448,-0.07828055
4814,1362,1932.4471,1409.8429,184768.421875,3361955.5,235.81645,373.46768,275.54553,2230.138,0.7831227,1791.6855,-0.10143802
4815,1613,1936.9287,2872.693,199396.9375,3361910.75,531.2954,782.2982,849.0772,2295.7524,0.47681904,1816.9149,-0.105032854
4816,1205,1930.4166,3718.8862,207858.859375,3361975.75,324.02075,475.10623,403.21826,2194.0955,0.70527697,1831.5068,-0.08365676
4817,1394,1936.7539,2992.828,200598.28125,3361912.5,360.74033,522.7905,474.77258,2085.2195,0.65625787,1818.9868,-0.061884336
4818,1457,1934.8943,3484.9836,205519.84375,3361931.0,501.52298,642.7536,665.0975,2002.626,0.52954966,1827.4745,-0.038134053
4819,1143,1929.8329,5202.5933,222695.9375,3361981.75,513.3648,674.0337,656.6019,1976.9497,0.4992726,1857.101,-0.022819333
4820,1015,1929.605,5356.9497,224239.5,3361984.0,434.0591,592.1138,608.4049,2321.0103,0.60390073,1859.7638,-0.10053858
4821,1265,1934.7051,2304.619,193716.1875,3361933.0,447.82056,651.11896,631.56836,2257.779,0.5735002,1807.1168,-0.10084721
4822,1135,1933.4836,2467.4731,195344.734375,3361945.25,656.078,928.07446,1022.3498,2429.8506,0.41180858,1809.9247,-0.14105085
4823,1709,1937.4518,2921.9976,199889.96875,3361905.5,218.78145,349.74896,231.60942,2029.4221,0.7933814,1817.7656,-0.04760055
4824,1287,1934.1903,3964.735,210317.34375,3361938.0,581.57495,753.97437,811.77936,2043.2618,0.44281518,1835.7493,-0.04707907
4825,1250,1934.0784,4572.851,216398.515625,3361939.25,392.64,531.556,503.3152,2083.163,0.60772234,1846.239,-0.043254152
4826,1322,1935.0068,4806.2256,218732.25,3361930.0,785.72845,934.9735,1013.1104,1961.6097,0.32603586,1850.2654,-0.01732662
4827,1402,1937.219,1367.0293,184340.296875,3361907.75,242.7689,373.42795,287.23608,2141.2554,0.76443905,1790.9497,-0.074124984
4828,1227,1937.8606,3332.8582,203998.578125,3361901.5,221.40994,343.49512,218.33823,2126.5906,0.81179816,1824.852,-0.070855506
4829,1359,1933.8374,3646.14,207131.40625,3361941.5,235.36497,364.87933,231.92862,2333.3877,0.81812036,1830.2537,-0.11654884
4830,1341,1936.4504,4280.5757,213475.75,3361915.5,814.7002,929.9232,997.26843,2055.0933,0.37142423,1841.1984,-0.040461794
4831,1277,1935.4573,4635.754,217027.53125,3361925.5,403.10846,526.12335,475.65546,1974.9652,0.6123899,1847.3248,-0.01016644
4832,1451,1938.2391,4877.9683,219449.6875,3361897.5,803.03516,958.6327,1046.6582,2007.8491,0.32071778,1851.5044,-0.030192902
4833,1224,1936.9673,1699.8759,187668.75,3361910.25,187.49101,312.31863,192.00041,2426.6753,0.85217154,1796.6891,-0.1438762
4834,1210,1936.9248,1735.0876,188020.875,3361910.75,193.32439,310.98883,203.64133,2295.6116,0.8362567,1797.2963,-0.118226625
4835,1285,1937.7837,2158.9875,192259.875,3361902.25,193.0895,322.71713,216.63852,2288.9746,0.8246495,1804.6068,-0.10977762
4836,1205,1932.5087,2565.551,196325.515625,3361955.0,840.3191,1132.0507,1224.9938,2071.6975,0.26615158,1811.6157,-0.04647237
4837,1371,1938.0037,2634.884,197018.84375,3361900.0,736.8198,971.6455,1120.7264,2215.1292,0.33122426,1812.8141,-0.09256439
4838,1368,1934.329,3924.408,209914.078125,3361936.75,633.84576,812.66815,861.8136,2131.8486,0.43894106,1835.0537,-0.0705968
4839,1380,1934.1841,4328.1333,213951.328125,3361938.25,863.43475,964.1377,1052.9862,1834.7406,0.28538138,1842.0177,0.01667782
4840,1063,1934.2023,2378.443,194454.4375,3361938.0,550.43884,764.40826,800.5635,2199.943,0.46328968,1808.3896,-0.089271806
4841,1359,1940.3716,2714.2185,197812.1875,3361876.25,726.1593,913.4739,986.4036,1969.5162,0.33160543,1814.1835,-0.03261611
4842,1092,1936.3737,1999.261,190662.609375,3361916.25,268.337,414.61172,333.79166,2150.364,0.73616976,1801.8516,-0.07572506
4843,1301,1936.9678,3400.0945,204670.9375,3361910.25,225.07916,346.4289,212.25749,2310.4404,0.8308892,1826.0112,-0.11386278
4844,1080,1937.5222,5326.9775,223939.78125,3361904.75,308.07825,436.1838,353.60925,2244.8147,0.7313597,1859.2501,-0.075104594
4845,1390,1941.3108,2263.3289,193303.28125,3361867.0,255.86943,397.60144,324.39783,2035.4316,0.7438795,1806.408,-0.052391995
4846,1128,1941.8875,3827.001,208940.0,3361861.0,559.7961,747.0789,782.01416,2075.7668,0.48120537,1833.377,-0.05318801
4847,1360,1941.0463,1516.3478,185833.484375,3361869.5,199.33897,337.12573,222.35368,2307.2065,0.82268673,1793.5264,-0.11503553
4848,1423,1943.5355,3257.6873,203246.875,3361844.75,226.86436,341.53793,217.86789,2071.3247,0.8067974,1823.5581,-0.055333685
4849,1346,1939.5022,4021.9487,210889.484375,3361885.0,683.8046,865.3826,931.75037,2047.0342,0.3921888,1836.7385,-0.047011122
4850,1299,1940.445,4367.832,214348.3125,3361875.5,910.33716,1007.36646,1103.5334,1831.288,0.25915706,1842.7053,0.011693224
4851,1137,1939.0897,4510.01,215770.09375,3361889.0,424.65347,578.96045,579.15125,2125.9429,0.57259357,1845.1572,-0.048110597
4852,1334,1943.3043,2073.3682,191403.6875,3361847.0,194.97638,333.467,200.53336,2474.0286,0.849608,1803.1329,-0.15470724
4853,1127,1942.4987,4445.04,215120.40625,3361855.0,434.53772,560.47473,533.50397,1958.5013,0.5711049,1844.0381,-0.013964624
4854,1143,1938.9047,5169.573,222365.734375,3361891.0,580.94666,727.5739,772.7371,1771.4738,0.42481592,1856.5353,0.030425668
4855,1227,1944.6863,1664.8451,187318.453125,3361833.25,199.49063,326.83252,212.86226,2358.3125,0.83328694,1796.0889,-0.13207993
4856,1277,1945.6703,2594.7932,196617.9375,3361823.25,847.72906,1138.4108,1245.7122,2131.2327,0.27144143,1812.1263,-0.065876886
4857,1397,1945.7946,3070.338,201373.375,3361822.0,704.7609,947.8955,1049.3594,2176.9363,0.35780895,1820.328,-0.07479124
4858,1257,1945.9618,4699.542,217665.421875,3361820.5,339.04614,489.97772,429.20844,2224.0479,0.67134666,1848.4298,-0.06784245
4859,1419,1946.5377,4840.766,219077.65625,3361814.5,780.18884,922.7259,998.4686,1954.253,0.3307257,1850.8663,-0.018857166
4860,1518,1948.3346,3116.9282,201839.28125,3361796.75,372.02963,551.49207,513.12384,2125.405,0.6393658,1821.1327,-0.06990864
4861,1402,1941.98,3575.8281,206428.28125,3361860.25,346.33594,501.8609,451.33453,2121.1926,0.65223634,1829.0447,-0.06299364
4862,1216,1944.2467,3752.7532,208197.53125,3361837.5,469.9441,627.0518,581.1809,2031.9679,0.56478995,1832.0974,-0.03573603
4863,1065,1942.03,5270.535,223375.34375,3361859.75,450.34647,648.3737,553.6535,3083.9653,0.6934878,1858.2783,-0.21998855
4864,1171,1947.2605,1770.4569,188374.5625,3361807.5,198.20709,325.9321,219.97908,2297.6255,0.8246072,1797.9114,-0.11954663
4865,1080,1943.487,2502.2878,195692.875,3361845.25,895.71484,1188.5227,1383.9435,2376.2148,0.28382525,1810.53,-0.12969156
4866,1329,1948.1265,2670.0332,197370.328125,3361798.75,737.60724,949.8232,1050.5267,2018.976,0.31170002,1813.4252,-0.044671603
4867,1074,1944.2244,2534.785,196017.84375,3361837.75,880.95575,1200.2449,1465.5624,2414.6345,0.25964567,1811.0908,-0.13944745
4868,1264,1944.8623,4178.916,212459.15625,3361831.5,533.24603,701.81647,713.0166,2205.394,0.5181296,1839.4486,-0.07950429
4869,1185,1945.3638,3888.076,209550.75,3361826.25,275.17807,417.60422,360.7502,2109.1965,0.71892524,1834.4321,-0.06507738
4870,1448,1951.507,4940.4653,220074.65625,3361765.0,733.45233,868.9344,920.16986,1913.1865,0.3557199,1852.5884,-0.008195481
4871,1197,1946.1804,1939.0702,190060.703125,3361818.25,187.99164,316.5309,200.01755,2382.7202,0.8438372,1800.8185,-0.13440658
4872,1541,1952.5853,3297.632,203646.3125,3361754.25,214.06328,332.66385,210.63336,2139.3203,0.8193553,1824.2513,-0.07450683
4873,1155,1950.9645,4122.7505,211897.5,3361770.25,724.29004,876.7671,947.5273,1968.3463,0.36262766,1838.4825,-0.00969109
4874,1172,1946.6732,4603.306,216703.0625,3361813.25,548.3191,672.0665,671.5853,2031.8387,0.51355314,1846.77,-0.030080896
4875,1248,1947.4775,5237.171,223041.71875,3361805.25,498.62018,697.8001,655.5617,2783.8145,0.62342685,1857.7052,-0.17151952
4876,926,1945.7625,5412.5747,224795.75,3361822.5,310.43304,489.87366,400.53616,2742.1729,0.7424541,1860.7305,-0.18008193
4877,1212,1948.5602,3687.4827,207544.828125,3361794.5,275.28796,419.04538,354.00906,2203.2393,0.7319702,1830.9736,-0.08804519
4878,1175,1947.9149,5137.92,222049.203125,3361800.75,358.60895,523.246,582.1923,2232.1196,0.5900192,1855.9932,-0.086596
4879,1244,1950.8127,3367.0771,204340.78125,3361771.75,230.24196,353.3167,221.61415,2191.1777,0.8132782,1825.4482,-0.082007654
4880,1385,1953.078,4980.075,220470.75,3361749.25,738.37976,878.3173,964.5668,1957.6127,0.34685972,1853.2725,-0.018479053
4881,1338,1953.9313,3521.5247,205885.25,3361740.75,560.1764,748.6144,817.2257,2134.997,0.4921935,1828.1136,-0.070043705
4882,1491,1952.9209,3613.9456,206809.453125,3361750.75,266.2153,405.9249,282.76056,2364.463,0.78752697,1829.7073,-0.11953521
4883,1219,1951.1879,5060.7964,221277.96875,3361768.0,375.48688,539.8831,453.11075,2425.213,0.6791435,1854.6641,-0.10597118
4884,1447,1954.537,1476.8148,185438.15625,3361734.75,194.83553,330.38147,220.5729,2258.34,0.8214129,1792.8514,-0.10973723
4885,1518,1955.6633,2958.0408,200250.40625,3361723.25,225.78986,344.82443,215.01712,1984.4249,0.8027634,1818.3959,-0.03680272
4886,1301,1950.2867,4059.3943,211263.9375,3361777.25,388.80093,527.81476,474.59723,2145.8047,0.6578607,1837.3894,-0.06543724
4887,1322,1951.2421,1591.8495,186588.5,3361767.5,202.2326,331.00153,211.43646,2372.9973,0.83528227,1794.8334,-0.13428913
4888,1273,1955.1013,1627.0149,186940.15625,3361729.0,202.43402,324.61743,214.35036,2322.7334,0.82995975,1795.4417,-0.12511583
4889,1106,1953.1853,1884.934,189519.34375,3361748.25,209.1528,338.50723,220.09991,2462.6853,0.83251643,1799.8883,-0.14749153
4890,1317,1953.7404,4408.1357,214751.359375,3361742.5,530.81244,684.31586,684.12604,2170.3918,0.5319897,1843.4066,-0.067350365
4891,1180,1953.1653,5098.4414,221654.40625,3361748.25,333.1343,486.7068,463.32883,2194.211,0.6602925,1855.3145,-0.07298899
4892,1291,1954.79,3785.866,208528.65625,3361732.0,420.05655,570.70026,538.56775,2056.6514,0.60924333,1832.6735,-0.046622496
4893,1299,1955.8615,2440.0715,195070.71875,3361721.5,629.7922,878.8992,907.5142,2463.6428,0.44619232,1809.463,-0.13497731
4894,1461,1957.3457,2111.013,191780.125,3361706.5,187.07324,316.26456,191.24469,2443.2532,0.854094,1803.7891,-0.14767577
4895,1395,1957.425,2187.9841,192549.84375,3361705.75,196.02724,329.5552,208.05412,2383.9036,0.83910555,1805.1165,-0.13424063
4896,1395,1959.0911,2813.5786,198805.78125,3361689.0,720.3516,915.1265,1005.0577,1967.866,0.33631432,1815.906,-0.028064152
4897,1435,1960.8348,3991.625,210586.25,3361671.75,712.331,922.6244,983.3519,2053.9707,0.3515624,1836.2252,-0.04300059
4898,1157,1954.1453,4542.898,216098.984375,3361738.5,325.74936,465.62402,412.08038,2138.6812,0.67064637,1845.7314,-0.059693716
4899,1274,1958.7378,1807.5087,188745.09375,3361692.5,192.18446,319.19507,209.22057,2304.9514,0.8308779,1798.5559,-0.11473642
4900,937,1953.5603,5384.8677,224518.671875,3361744.5,469.67984,621.7914,646.9685,2289.779,0.5859171,1860.2559,-0.09476566
4901,1386,1960.8485,1436.617,185036.171875,3361671.5,195.158,321.6508,221.67892,2219.852,0.8174002,1792.1614,-0.101732425
4902,1336,1961.9551,1849.3256,189163.25,3361660.5,203.17702,333.4304,222.06812,2412.4644,0.8307687,1799.2786,-0.14088814
4903,1271,1960.3918,2333.8567,194008.5625,3361676.0,445.83752,650.98035,656.68964,2315.203,0.58529204,1807.6334,-0.114110075
4904,1145,1958.8018,4773.971,218409.71875,3361692.0,859.0533,988.80786,1071.5249,1870.325,0.2838746,1849.7195,0.0041260603
