segment_id,n_pixels,centroid_row,centroid_col,centroid_x,centroid_y,mean_B2,mean_B3,mean_B4,mean_B8,mean_NDVI,mean_B11,mean_NDBI
389,1265,435.89566,3251.9788,203189.78125,3376921.0,299.24625,489.39368,443.1597,2345.8352,0.67631316,1810.4004,-0.10337747
390,1056,434.72064,2277.9033,193449.03125,3376932.75,684.8807,994.51514,1161.285,2215.7395,0.3208248,1790.4355,-0.10261079
391,1219,437.8302,3140.3027,202073.03125,3376901.75,346.84454,556.94214,442.52872,2544.234,0.6939025,1808.1124,-0.14914136
392,1190,440.25125,3487.4243,205544.25,3376877.5,287.0475,451.69287,499.43655,1969.8575,0.6159855,1815.2288,-0.007805276
393,1120,438.09375,3520.409,205874.09375,3376899.0,237.01653,401.1415,406.92856,2021.3955,0.6932057,1815.9036,-0.02962178
394,973,436.26,3666.9814,207339.8125,3376917.5,180.7775,328.20245,266.6074,1514.5807,0.73762375,1818.907,0.15591712
395,1140,436.2816,2218.3167,192853.171875,3376917.25,717.3579,1008.62195,1144.036,2204.6816,0.32062063,1789.2152,-0.09854777
396,1090,440.30185,2739.8083,198068.078125,3376877.0,190.54495,346.44495,284.00092,2098.5872,0.7562683,1799.9054,-0.064222
397,1544,442.97992,1849.3893,189163.890625,3376850.25,729.0136,978.45984,1041.0059,1927.077,0.30039495,1781.6586,-0.013602371
398,1195,440.00922,2404.3171,194713.171875,3376880.0,237.05272,433.7138,340.9339,2121.0544,0.7286652,1793.0293,-0.0792363
399,1361,447.03232,2023.6877,190906.875,3376809.75,655.5966,911.82587,1007.3086,2088.7415,0.34367353,1785.2328,-0.061081
400,1201,443.5529,2110.816,191778.15625,3376844.5,586.02167,868.01416,910.2423,2379.4373,0.44793332,1787.0164,-0.1351876
401,1081,440.3571,2647.2043,197142.046875,3376876.5,194.25162,349.41534,260.63736,2096.5679,0.7777058,1798.0074,-0.07353517
402,864,438.00925,3047.9885,201149.890625,3376900.0,252.66725,389.1007,338.94214,1731.2992,0.6733914,1806.2205,0.032280087
403,1285,446.77197,3104.3416,201713.421875,3376812.25,305.8319,472.55994,363.77197,2373.2534,0.73240453,1807.3804,-0.12391168
404,1087,440.25116,2079.5906,191465.90625,3376877.5,546.34314,825.1472,822.95953,2443.3164,0.49263,1786.3745,-0.14550893
405,1158,443.14163,3220.114,202871.140625,3376848.5,260.24612,417.37177,320.5095,2193.632,0.74469787,1809.7513,-0.06847592
406,1454,444.76617,1952.1912,190191.90625,3376832.25,696.3659,937.94775,1020.48553,2039.7998,0.32495472,1783.7664,-0.04706795
407,1364,446.91495,1914.8519,189818.515625,3376810.75,478.8072,711.68475,744.0271,2122.6018,0.49305168,1783.0023,-0.077884
408,927,444.44983,2928.1047,199951.046875,3376835.5,199.53506,345.65805,255.65372,1999.1683,0.7726659,1803.767,-0.046224076
409,1153,445.23157,3312.8464,203798.46875,3376827.75,503.87857,696.9011,773.8183,1846.7203,0.42793423,1811.6532,0.018942304
410,1370,446.98978,3353.8364,204208.359375,3376810.0,324.90036,496.2657,566.1361,1856.4427,0.5444215,1812.4943,-0.001741978
411,996,442.96786,3609.719,206767.1875,3376850.25,137.26857,327.2475,223.88103,2182.1978,0.83148134,1817.7369,-0.0353498
412,1034,450.22726,2617.438,196844.375,3376777.75,193.5648,355.55417,255.69052,2161.2031,0.7882133,1797.4031,-0.090682015
413,1003,449.11664,2828.067,198950.671875,3376788.75,156.85443,298.38785,236.57129,1870.3708,0.77427155,1801.7192,-0.013459699
414,1124,449.83096,2368.927,194359.265625,3376781.75,626.5365,921.97864,1007.3603,2366.6077,0.4015183,1792.3097,-0.12801217
415,1039,451.25024,2155.3735,192223.734375,3376767.5,601.692,874.7074,910.6266,2259.2097,0.42708632,1787.934,-0.108831584
416,1081,451.45975,2709.05,197760.5,3376765.5,164.48381,304.93524,234.36263,1997.3691,0.7881622,1799.2814,-0.047418203
417,993,452.5156,2330.299,193972.984375,3376754.75,666.61835,947.12787,1077.9628,2283.9849,0.35845593,1791.5197,-0.11287135
418,1003,455.32602,2301.1206,193681.203125,3376726.75,647.58124,929.4726,1052.1237,2265.2632,0.36432087,1790.9232,-0.11015121
419,1223,459.05725,2573.9697,196409.703125,3376689.5,187.55193,353.10873,247.78741,2168.2102,0.7946244,1796.5172,-0.09231665
420,1133,455.56488,2250.466,193174.65625,3376724.25,601.62134,918.3548,999.22064,2358.3267,0.41550002,1789.8853,-0.13101788
421,1056,456.70834,2887.126,199541.265625,3376713.0,170.67613,318.7159,259.2301,1921.7112,0.76144916,1802.9341,-0.022168769
422,1074,456.77374,3577.675,206446.75,3376712.25,186.37895,367.9325,252.48836,2403.953,0.8126042,1817.0878,-0.11397058
423,1097,457.68094,3638.2014,207052.015625,3376703.25,141.64265,293.64584,212.06746,1752.7949,0.8210327,1818.3289,0.089621596
424,1091,457.74426,2189.441,192564.40625,3376702.5,713.46747,1007.1283,1163.8185,2183.5618,0.30837575,1788.636,-0.09256638
425,1223,457.13,2438.968,195059.6875,3376708.75,187.7964,370.07767,258.1251,1977.2633,0.76944995,1793.7494,-0.04619402
426,1114,460.99103,2058.0718,191250.71875,3376670.0,651.95154,913.6167,991.2334,2244.5225,0.3949264,1785.9457,-0.108271115
427,1454,461.6348,1813.5867,188805.875,3376663.75,853.9979,1103.74,1164.8893,1868.1141,0.22558315,1780.9358,0.014220043
428,1384,465.1221,1738.0,188050.0,3376628.75,1247.3453,1483.9943,1591.3259,1738.7869,0.03402602,1779.3889,0.044317473
429,1447,464.13406,3408.4424,204754.421875,3376638.75,323.1797,489.31653,492.49585,2103.3892,0.6338759,1813.6232,-0.018323934
430,1202,464.7288,3160.585,202275.84375,3376632.75,319.23502,501.68054,408.3382,2364.4475,0.7050418,1808.5433,-0.118400455
431,1190,460.84872,1988.8647,190558.65625,3376671.5,635.679,857.5529,908.75964,1837.5656,0.32526943,1784.5272,0.018444255
432,1038,458.79288,2990.2727,200572.71875,3376692.0,507.8526,739.3632,814.5506,2128.1362,0.4603048,1805.0493,-0.07661597
433,987,463.02026,3029.86,200968.59375,3376649.75,419.961,611.45795,604.923,2120.8455,0.5621323,1805.863,-0.07102892
434,1106,464.97015,2671.1663,197381.65625,3376630.25,179.10759,326.22513,249.56781,2085.596,0.7848597,1798.5127,-0.07005335
435,1089,462.49496,2766.998,198339.984375,3376655.0,194.04224,349.5537,273.04132,2084.5527,0.7668294,1800.4753,-0.06547019
436,1086,464.40976,3065.908,201329.078125,3376636.0,314.76703,474.72653,427.87064,1961.1989,0.64618003,1806.6027,-0.025893643
437,1118,465.2898,3541.855,206088.546875,3376627.0,216.54428,381.76343,318.88016,2163.3967,0.7527913,1816.3583,-0.059516583
438,1155,463.05194,2474.9265,195419.265625,3376649.5,178.43376,335.67014,241.18095,1976.4684,0.7821273,1794.4897,-0.04569501
439,1546,470.30402,1884.76,189517.59375,3376577.0,393.20828,613.49744,606.3745,2089.5789,0.5601489,1782.3994,-0.07421436
440,972,464.60495,2541.3044,196083.046875,3376634.0,184.36626,339.90433,244.13066,2043.8427,0.7864046,1795.851,-0.0603624
441,1188,468.2197,3199.3645,202663.640625,3376597.75,263.81903,428.0442,341.66077,2097.9429,0.71307963,1809.3401,-0.05298818
442,1480,470.29123,3285.367,203523.671875,3376577.0,412.40237,608.6054,647.1318,2288.5813,0.56949663,1811.104,-0.09770767
443,1026,466.3684,2954.2622,200212.625,3376616.25,387.80362,583.32166,536.6876,2157.5847,0.616891,1804.3156,-0.078386664
444,1496,469.64972,3451.4988,205184.984375,3376583.5,270.3409,434.004,411.93985,2065.7217,0.6597375,1814.5088,-0.01746955
445,922,471.013,2915.8406,199828.40625,3376569.75,179.5808,341.1703,263.40942,2070.9573,0.7749477,1803.5306,-0.061958738
446,1186,473.23694,3330.6956,203976.953125,3376547.75,354.65472,529.242,591.801,1850.7302,0.52523667,1812.0347,-0.0034891616
447,1150,474.59912,2125.7869,191927.875,3376534.0,691.75824,905.63477,941.2913,2214.328,0.40571418,1787.3413,-0.09995779
448,1088,472.08273,2513.0286,195800.28125,3376559.25,191.7261,348.8364,265.31985,1976.7013,0.7649653,1795.2758,-0.045386106
449,1347,472.96436,3500.7305,205677.3125,3376550.25,331.64032,498.1199,528.03455,1884.1317,0.5933377,1815.5197,0.042149536
450,1123,472.90918,2222.8032,192898.03125,3376551.0,632.9012,948.1318,1092.6384,2255.098,0.3512166,1789.3285,-0.110149115
451,1090,471.71378,2798.8,198658.0,3376562.75,146.14311,277.1899,222.32845,1844.1284,0.78459704,1801.1323,-0.009279643
452,1399,474.22516,3246.1472,203131.46875,3376537.75,214.55576,367.7995,294.07254,2021.4932,0.7469428,1810.3024,-0.037574753
453,1128,475.7748,2863.3281,199303.28125,3376522.25,174.75266,330.03458,256.00266,1984.7758,0.7688753,1802.4572,-0.03231636
454,1272,476.67532,3127.5723,201945.71875,3376513.25,309.55936,486.88248,382.02084,2419.7048,0.7271014,1807.8734,-0.13568404
455,1088,477.0974,2277.7104,193447.109375,3376509.0,525.193,805.6939,890.6103,2392.5718,0.47015017,1790.4562,-0.14058965
456,1118,475.02057,2404.5886,194715.890625,3376529.75,332.4195,578.9973,511.05188,2199.992,0.639449,1793.0552,-0.09684978
457,1077,478.81616,2603.2415,196702.40625,3376491.75,198.8338,364.81802,261.3853,2202.8384,0.7878184,1797.1285,-0.100467145
458,1032,475.46704,3605.6929,206726.9375,3376525.25,258.65552,433.67926,446.80667,1919.9434,0.65517825,1817.6725,-0.0036527875
459,1155,479.32034,2639.542,197065.421875,3376486.75,180.10477,335.9394,238.03896,2158.42,0.80135995,1797.8728,-0.09019949
460,1334,480.68066,1929.8539,189968.53125,3376473.25,636.3291,839.7481,881.63495,1775.0308,0.32901222,1783.3296,0.029145028
461,1313,481.43106,2090.393,191573.9375,3376465.75,613.6687,843.741,862.89264,2158.2932,0.43023813,1786.6199,-0.08508576
462,997,479.30792,2343.342,194103.421875,3376487.0,600.48645,864.71216,934.71814,2304.2607,0.425367,1791.8025,-0.11482141
463,1234,479.83386,2735.5696,198025.6875,3376481.75,189.141,336.97488,268.42706,1977.8768,0.75972295,1799.8411,-0.041921508
464,1713,486.86163,3368.9312,204359.3125,3376411.5,394.78867,586.6535,622.2239,2135.2175,0.55171674,1812.826,-0.050331373
465,1381,480.17813,1777.9102,188449.09375,3376478.25,903.9399,1139.7407,1215.5981,1843.2332,0.21278256,1780.2157,0.018571783
466,974,481.40247,2374.7383,194417.375,3376466.0,577.9559,854.7495,932.9333,2290.887,0.42481267,1792.447,-0.115085445
467,1026,481.75827,2698.5547,197655.546875,3376462.5,176.37231,328.3879,251.99318,2104.4658,0.7851901,1799.0836,-0.0756645
468,1174,484.32794,3089.0093,201560.09375,3376436.75,228.57964,371.71252,292.3339,1948.3071,0.73697346,1807.0874,-0.02946585
469,1416,484.69492,1847.1744,189141.75,3376433.0,358.3305,563.1391,542.8475,2130.346,0.600492,1781.6377,-0.08546792
470,1282,486.00702,1966.4634,190334.625,3376420.0,680.4641,913.2332,988.13965,2042.4103,0.35479942,1784.0829,-0.058027007
471,972,480.2212,2831.0442,198980.4375,3376477.75,169.08127,326.46295,248.76543,2099.5608,0.7862609,1801.798,-0.06374997
472,1481,492.45847,1703.4902,187704.90625,3376355.5,1170.2283,1413.7042,1524.9818,1847.9237,0.08834141,1778.6979,0.010578849
473,1278,486.00156,2012.7449,190797.453125,3376420.0,677.1651,926.9468,968.0063,2153.6995,0.38118827,1785.0314,-0.084373534
474,1068,482.94196,2157.131,192241.3125,3376450.5,646.4457,891.23596,964.9579,2127.1404,0.37682164,1787.9885,-0.0786637
475,929,485.0172,3013.5867,200805.875,3376429.75,460.07428,678.74274,726.6938,2106.3552,0.4961118,1805.542,-0.06957986
476,1148,489.7561,2048.0278,191150.28125,3376382.5,561.6071,787.8467,779.81274,2050.0532,0.45489863,1785.7566,-0.06167381
477,958,488.05115,2978.452,200454.515625,3376399.5,434.7933,636.4368,644.87683,2130.798,0.5540658,1804.8236,-0.07297262
478,1172,491.3814,2310.7603,193777.59375,3376366.25,623.13055,891.51794,978.1604,2317.6697,0.40611526,1791.1417,-0.11998302
479,1099,490.9827,2192.6907,192596.90625,3376370.25,528.94543,797.919,865.76526,2238.7634,0.45293054,1788.7219,-0.10675722
480,1011,492.15726,2432.6707,194996.703125,3376358.5,186.65381,362.4352,252.272,1930.7478,0.7692105,1793.6405,-0.0332993
481,951,492.7939,2492.896,195598.96875,3376352.0,172.90852,321.88748,231.60674,1933.6572,0.7857158,1794.8751,-0.035564188
482,1225,491.70776,3572.457,206394.5625,3376363.0,242.64,402.28366,441.9302,1928.2314,0.6395226,1817.0002,-0.02511401
483,1009,495.2874,2460.9543,195279.546875,3376327.25,177.666,343.76215,242.9455,1924.107,0.7758008,1794.2219,-0.0329821
484,1141,494.15863,3176.2402,202432.40625,3376338.5,365.31506,565.6429,510.9005,2436.3076,0.6610605,1808.8807,-0.13763984
485,967,493.75906,2937.1467,200041.46875,3376342.5,270.5667,432.22235,385.27094,1918.1494,0.6675279,1803.9802,-0.023425333
486,1253,497.5858,3219.3655,202863.65625,3376304.25,344.3272,532.0347,452.9625,2370.7139,0.6748995,1809.7666,-0.115903005
487,1231,499.43137,3479.4094,205464.09375,3376285.75,322.09708,525.3794,530.33954,2554.9946,0.67276514,1815.0974,-0.09692053
488,1140,495.17017,2550.2886,196172.890625,3376328.25,172.93158,330.55,228.83684,2050.5308,0.7986572,1796.0527,-0.06408322
489,1273,497.16812,3048.3032,201153.03125,3376308.25,458.8696,665.5106,689.31146,2156.98,0.5264454,1806.2604,-0.080808595
490,1109,494.51398,3533.4014,206004.015625,3376334.75,256.7669,429.47113,457.0631,2156.6096,0.6770848,1816.2013,-0.051218636
491,1138,497.384,2252.7424,193197.421875,3376306.25,519.8506,778.46924,807.9385,2236.7654,0.47184333,1789.9562,-0.10418223
492,1080,496.5037,2899.7397,199667.40625,3376315.0,157.57964,312.85925,245.98703,1969.8704,0.77833307,1803.2152,-0.03906118
493,1127,496.57852,2772.7578,198397.578125,3376314.25,170.7613,311.71072,263.10648,1842.5999,0.7480857,1800.6128,-0.004955293
494,1052,499.98288,3619.272,206862.71875,3376280.25,233.04706,403.83365,423.3693,1982.0209,0.66626394,1817.9644,-0.026624592
495,1100,500.86453,2582.229,196492.28125,3376271.25,186.03728,355.52637,242.87819,2192.2627,0.8003273,1796.7106,-0.09762663
496,1175,498.13702,1741.1302,188081.296875,3376298.75,685.14465,918.0536,957.9013,1945.7405,0.34855065,1779.4725,-0.01663466
497,1322,500.54916,3318.836,203858.359375,3376274.5,319.3022,480.72882,519.71674,1888.0791,0.57116276,1811.8069,-0.012891646
498,1404,499.45227,3409.7957,204767.953125,3376285.5,285.22684,453.6218,454.2603,1998.8668,0.6278544,1813.6707,-0.024471398
499,1398,502.7289,1813.7024,188807.03125,3376252.75,495.8548,760.5136,844.1781,2179.6223,0.44389656,1780.9624,-0.091283575
500,1294,503.86707,2667.3362,197343.359375,3376241.25,174.64297,322.95517,240.0,2072.0728,0.79128826,1798.4564,-0.06764226
501,1475,506.44,3271.9438,203389.4375,3376215.5,281.6817,433.83493,377.0861,1996.3729,0.68369716,1810.8491,-0.03141742
502,1273,509.7557,1912.9945,189799.9375,3376182.5,498.3472,725.3119,726.6818,2130.1853,0.48736092,1783.0012,-0.07149617
503,1207,505.50623,3446.2659,205132.65625,3376225.0,326.87656,532.104,492.84177,2577.4143,0.6830861,1814.4215,-0.12299428
504,1072,506.6987,2809.6782,198766.78125,3376213.0,197.39366,368.94498,293.57837,2223.875,0.7631996,1801.3752,-0.09174366
505,1260,509.2619,1878.4873,189454.875,3376187.5,525.1095,769.8595,775.56903,2013.9587,0.42262024,1782.2938,-0.032058496
506,1064,508.3825,3115.0396,201820.390625,3376196.25,232.3092,378.41306,290.0559,2097.783,0.75499046,1807.6344,-0.06607568
507,1302,513.8978,3148.655,202156.546875,3376141.0,293.87097,470.28458,398.0768,2296.6838,0.71093994,1808.3265,-0.11131724
508,1333,510.00824,2116.2686,191832.6875,3376180.0,585.5416,836.44336,871.9572,2157.8357,0.42717838,1787.1669,-0.08629992
509,979,509.3391,2844.579,199115.796875,3376186.5,189.15424,364.94995,285.51175,2194.1511,0.76825166,1802.092,-0.08608172
510,1132,510.16165,2224.0981,192910.984375,3376178.5,519.4929,761.63165,759.32684,2277.9082,0.5020823,1789.3766,-0.11148875
511,1224,513.05884,2521.7517,195887.515625,3376149.5,185.15277,351.90277,258.3505,2000.8954,0.77064687,1795.4781,-0.051603086
512,1278,511.15024,2624.8481,196918.484375,3376168.5,181.08998,334.30984,245.86777,2074.5508,0.786988,1797.5898,-0.068388335
513,964,510.6826,2872.9834,199399.828125,3376173.25,163.00623,320.51245,249.98029,2023.4004,0.7798802,1802.6749,-0.04967769
514,1253,515.9968,1667.8173,187348.171875,3376120.0,1098.4625,1348.5375,1443.9565,1921.1353,0.15082242,1777.9808,-0.02463029
515,1121,510.18198,2708.1482,197751.484375,3376178.25,178.79214,328.06067,264.61908,1917.976,0.75687253,1799.2964,-0.02775829
516,1354,516.5495,1989.7896,190567.890625,3376114.5,702.42096,954.63885,1053.2046,2101.0679,0.33491266,1784.5789,-0.073671736
517,1297,514.82574,2073.205,191402.046875,3376131.75,657.3439,885.9892,931.3284,2019.3748,0.37013924,1786.2872,-0.05276129
518,958,512.9468,2962.881,200298.8125,3376150.5,414.90292,598.1602,601.6827,2007.8048,0.5596553,1804.5186,-0.039983116
519,1116,512.9032,2408.501,194755.015625,3376151.0,261.80197,480.08154,382.28583,2075.7383,0.698053,1793.1572,-0.0698427
520,928,510.58835,3003.349,200703.5,3376174.0,444.59592,669.1471,716.1315,2174.3,0.5183115,1805.3467,-0.08496104
521,1054,512.1148,2163.663,192306.625,3376158.75,503.48862,769.6518,785.02844,2302.422,0.4912477,1788.1393,-0.11713409
522,1140,515.2833,2285.321,193523.21875,3376127.25,604.15265,876.5465,944.9149,2265.7659,0.4184599,1790.6343,-0.11137538
523,1055,511.07962,2341.2588,194082.59375,3376169.25,501.97156,760.0512,759.69574,2409.3025,0.5311144,1791.7781,-0.13978788
524,1107,514.3839,2744.5112,198115.109375,3376136.25,217.48871,368.63324,362.28906,1736.4869,0.65638405,1800.0441,0.024564378
525,1235,518.0146,3510.4072,205774.0625,3376099.75,276.99432,456.71255,573.30365,2311.2502,0.61912835,1815.743,-0.0988229
526,1206,515.1733,1772.622,188396.21875,3376128.25,366.9403,567.11444,550.2479,2102.4626,0.5924533,1780.1279,-0.077029794
527,1042,512.0528,2374.5874,194415.875,3376159.5,317.23322,550.1603,502.4357,2188.2217,0.653037,1792.4617,-0.094771616
528,1316,519.2963,1949.9521,190169.515625,3376087.0,636.8207,850.383,888.47266,1992.775,0.39231643,1783.7642,-0.046117347
529,1257,520.38184,2030.1909,190971.90625,3376076.25,664.90216,905.9125,968.2228,2094.0747,0.3754781,1785.4089,-0.073386036
530,1120,518.8134,3083.5276,201505.28125,3376091.75,289.34464,454.4107,382.08035,2093.9478,0.69410753,1806.9945,-0.06450197
531,1233,522.3666,3590.0105,206570.109375,3376056.25,208.71573,360.50485,399.96228,1881.9104,0.6777199,1817.3771,0.007563783
532,1343,525.5778,3239.6047,203066.046875,3376024.25,347.58563,539.5309,439.45197,2548.8665,0.70599675,1810.1971,-0.15067354
533,1206,522.8532,3192.6658,202596.65625,3376051.5,345.97223,542.6476,483.4225,2380.085,0.674089,1809.2335,-0.12731983
534,1584,527.76074,3347.9766,204149.765625,3376002.5,460.2484,678.3955,656.9372,2392.3064,0.5610282,1812.4194,-0.11474609
535,1200,523.4667,3551.556,206185.5625,3376045.25,257.1075,427.0129,499.93793,2186.0984,0.6483251,1816.5895,-0.08503074
536,1040,522.6539,2482.7712,195497.71875,3376053.5,285.0875,482.40576,432.83655,2016.5048,0.66869587,1794.6848,-0.050932568
537,1017,523.2911,2927.872,199948.71875,3376047.0,235.22026,392.6932,332.5,1964.8928,0.7105974,1803.807,-0.031032138
538,1508,528.49536,3386.9092,204539.09375,3375995.0,377.18997,579.2248,572.3352,2134.1147,0.57659435,1813.2178,-0.058408584
539,1335,526.3326,1849.6876,189166.875,3376016.75,544.77826,801.3431,829.3236,2064.0315,0.40785447,1781.7136,-0.048721902
540,1007,529.4707,3026.158,200931.578125,3375985.25,498.58243,744.73883,839.12463,2169.097,0.46297508,1805.8247,-0.08608041
541,1252,529.04474,3303.6934,203706.9375,3375989.5,434.54874,634.0994,544.9964,2456.3645,0.6192065,1811.5126,-0.119819045
542,1014,530.64496,2141.0098,192080.09375,3375973.5,476.17358,745.79193,746.074,2284.633,0.5088994,1787.6859,-0.11656376
543,1193,528.5633,1729.6597,187966.59375,3375994.25,560.80975,794.5021,889.7418,2038.171,0.39297757,1779.2555,-0.056869976
544,1154,527.6187,2194.5798,192615.796875,3376003.75,575.4376,823.6612,876.8258,2204.5085,0.43376,1788.7819,-0.096335106
545,1173,528.9343,2447.6821,195146.8125,3375990.75,293.82523,498.92157,449.17902,2054.912,0.66257334,1793.9694,-0.0574119
546,1021,527.8217,2787.1567,198541.5625,3376001.75,192.52596,357.54456,283.07935,2135.481,0.7649967,1800.9257,-0.07586907
547,1149,528.88684,3629.6206,206966.203125,3375991.25,215.82463,388.53787,381.45474,2094.688,0.7173912,1818.1925,-0.025838487
548,1066,531.0084,2595.1482,196621.484375,3375970.0,174.46248,338.18573,235.50938,2059.1191,0.79420406,1796.9926,-0.065835245
549,1236,534.15936,1696.2783,187632.78125,3375938.5,498.3123,720.8236,718.36163,2134.4353,0.5065324,1778.5747,-0.08334984
550,1146,532.7417,2314.6292,193816.296875,3375952.5,565.88043,864.60034,908.6763,2549.432,0.4798361,1791.245,-0.16837244
551,1215,532.0099,2559.8816,196268.8125,3375960.0,183.90123,351.71442,255.89795,2023.5424,0.7755158,1796.2704,-0.055765454
552,995,532.3548,3055.3286,201223.28125,3375956.5,482.74423,714.52563,801.801,2141.9146,0.4666632,1806.4242,-0.080302864
553,1230,536.30164,1632.9089,186999.09375,3375917.0,814.59186,1062.352,1133.4122,1911.626,0.2733306,1777.2775,-0.023975661
554,1018,532.8723,2896.497,199634.96875,3375951.25,173.74165,348.99213,264.33203,2219.5325,0.78756505,1803.1694,-0.09698434
555,1203,535.3358,1803.3666,188703.671875,3375926.75,452.2103,721.4663,728.7747,2308.3965,0.5157402,1780.7698,-0.11948052
556,1160,535.61725,2260.1992,193272.0,3375923.75,653.92847,948.7017,944.7612,2561.3086,0.45498624,1790.1312,-0.16483308
557,1208,537.58777,2652.038,197190.375,3375904.0,184.42715,346.96854,254.22102,2161.4114,0.78902,1798.1622,-0.08997943
558,1178,538.2224,2686.1724,197531.71875,3375897.75,185.12393,346.31833,257.30646,2168.792,0.7875448,1798.862,-0.09026415
559,970,536.3567,2986.8474,200538.46875,3375916.5,527.62885,771.34125,878.0639,2172.6443,0.44188222,1805.0231,-0.088065386
560,1303,535.36993,3434.6301,205016.296875,3375926.25,291.16693,478.71143,457.65042,2226.6892,0.6664035,1814.1997,-0.06328184
561,1060,537.1264,2830.2424,198972.421875,3375908.75,180.07452,342.93018,273.30093,2094.83,0.76788366,1801.814,-0.063085936
562,1434,538.9581,3477.551,205445.515625,3375890.5,286.41562,466.80893,556.9271,2151.968,0.5979691,1815.0813,-0.0712768
563,1342,544.30774,2093.935,191609.34375,3375837.0,604.8681,841.19226,891.3711,2160.667,0.42243505,1786.7292,-0.08684589
564,1074,541.11176,2721.9666,197889.671875,3375869.0,182.68994,340.11267,261.33612,2067.6833,0.7745002,1799.5973,-0.06592301
565,1247,542.6448,1899.5228,189665.234375,3375853.5,551.80835,812.7522,833.9206,2339.2734,0.47187936,1782.7444,-0.12514468
566,1011,543.1761,2760.6716,198276.71875,3375848.25,205.06033,379.07022,294.35114,2249.3254,0.7674068,1800.3917,-0.104262866
567,1073,542.63745,2383.233,194502.328125,3375853.75,226.87978,443.5825,334.70828,2022.7484,0.7186596,1792.6565,-0.054640822
568,1015,544.0601,2418.922,194859.21875,3375839.5,237.13792,432.46405,352.0916,1984.5566,0.70508325,1793.3887,-0.045614697
569,1281,542.3193,3118.4075,201854.078125,3375856.75,223.74551,358.0683,279.35596,1896.648,0.7407305,1807.7227,-0.014681624
570,1300,547.43463,3164.5508,202315.5,3375805.75,281.8054,446.54077,401.68692,2083.573,0.6915514,1808.6711,-0.063358456
571,1308,548.315,2053.8975,191208.96875,3375796.75,577.2997,779.3104,803.8731,1956.893,0.43097764,1785.9111,-0.038156435
572,1189,546.93353,2230.3145,192973.140625,3375810.75,567.9092,845.21533,849.49036,2344.7334,0.4696882,1789.5254,-0.12804072
573,1099,543.85077,2347.9417,194149.421875,3375841.5,244.69063,446.09372,376.9818,1994.5806,0.68709624,1791.9341,-0.04791545
574,995,546.6714,2502.7317,195697.3125,3375813.25,400.50653,629.1176,620.0583,2172.1548,0.5800379,1795.1077,-0.08180884
575,941,543.39746,2956.2932,200232.9375,3375846.0,343.94473,502.73273,438.8034,2070.8662,0.6533582,1804.4009,-0.050298296
576,1141,546.3935,2863.914,199309.140625,3375816.0,173.6547,337.40317,265.90622,2121.2427,0.7769459,1802.5093,-0.06856923
577,1164,547.10736,1763.9777,188309.78125,3375809.0,473.59106,709.81274,755.0352,2038.7543,0.46038103,1779.9696,-0.06014662
578,1298,550.33203,2010.2087,190772.09375,3375776.75,787.20337,976.765,1072.5293,1797.104,0.26036277,1785.017,0.0033037108
579,1008,548.4236,2532.1548,195991.546875,3375795.75,312.48312,516.0853,476.42856,2031.4435,0.6434717,1795.7117,-0.050603893
580,1414,551.6471,3275.2864,203422.859375,3375763.5,394.94095,599.0686,466.3879,2574.6711,0.6880493,1810.943,-0.14314717
581,1251,551.97205,1935.1351,190021.34375,3375760.25,631.05597,894.43646,917.8745,2217.693,0.4140619,1783.4796,-0.10247905
582,1337,552.75543,1972.178,190391.78125,3375752.5,794.6896,1002.5879,1102.2042,1870.5767,0.2632687,1784.2391,-0.01739079
583,1173,551.4024,3207.283,202742.828125,3375766.0,308.76813,478.42328,405.65686,2229.107,0.6949141,1809.5492,-0.092679
584,1240,552.87744,1598.4258,186654.25,3375751.25,589.8008,802.3202,816.6097,1881.7742,0.41892886,1776.5808,-0.01824317
585,1138,551.8014,2621.1582,196881.578125,3375762.0,174.16168,342.261,232.49825,2109.5166,0.80102336,1797.5376,-0.077692
586,1308,551.7003,3519.731,205867.3125,3375763.0,240.6571,413.05084,468.4484,2142.2935,0.6468882,1815.9529,-0.074542284
587,1190,554.81934,1834.6992,189017.0,3375731.75,571.9143,815.5143,797.99493,2097.9084,0.4258691,1781.4232,-0.053602695
588,1247,554.3079,2167.571,192345.71875,3375737.0,541.51404,825.6977,843.31995,2287.591,0.460829,1788.2439,-0.11476912
589,1035,555.06085,2803.6697,198706.703125,3375729.5,222.9942,405.24155,320.3594,2355.5806,0.76059157,1801.2797,-0.119089425
590,1219,554.8138,1662.4061,187294.0625,3375731.75,423.38474,630.5234,587.854,2065.2388,0.56364197,1777.8928,-0.06961334
591,1155,557.7359,2126.6233,191936.234375,3375702.75,492.13074,737.11084,753.58356,2130.3022,0.49809343,1787.4069,-0.08192288
592,1245,555.26746,3597.1309,206641.3125,3375727.25,238.71164,423.54858,427.0948,2325.5142,0.7093269,1817.5413,-0.082984924
593,1285,561.9728,1874.0219,189410.21875,3375660.25,630.09106,870.32996,919.3603,2182.101,0.40987718,1782.2333,-0.09341474
594,1220,558.4123,2291.4788,193584.78125,3375696.0,479.2328,746.2254,783.3975,2322.505,0.5149091,1790.7854,-0.11903318
595,1165,554.68756,3081.5469,201485.46875,3375733.0,457.14978,667.34467,721.3339,2075.6533,0.50658536,1806.9741,-0.061989054
